2023-07-13 21:35:19.725424 Antivorovator.py started
2023-07-14 16:09:19.724157 SecurityChannelState: 1
2023-07-14 16:09:34.791857 SecurityChannelState: 1
2023-07-14 16:09:49.855615 SecurityChannelState: 1
2023-07-14 16:10:04.927067 SecurityChannelState: 1
2023-07-14 16:10:20.000195 SecurityChannelState: 1
2023-07-14 16:10:35.071450 SecurityChannelState: 1
2023-07-14 16:10:50.130168 SecurityChannelState: 1
2023-07-14 16:11:05.199763 SecurityChannelState: 1
2023-07-14 16:11:20.230996 SecurityChannelState: 1
2023-07-14 16:11:35.299812 SecurityChannelState: 1
2023-07-14 16:11:50.379090 SecurityChannelState: 1
2023-07-14 16:12:05.453292 SecurityChannelState: 1
2023-07-14 16:12:20.516489 SecurityChannelState: 1
2023-07-14 16:12:35.585020 SecurityChannelState: 1
2023-07-14 16:12:50.653153 SecurityChannelState: 1
2023-07-14 16:13:05.720787 SecurityChannelState: 1
2023-07-14 16:13:20.794714 SecurityChannelState: 1
2023-07-14 16:13:35.863047 SecurityChannelState: 1
2023-07-14 16:13:50.930863 SecurityChannelState: 1
2023-07-14 16:14:05.996348 SecurityChannelState: 1
2023-07-14 16:14:21.062569 SecurityChannelState: 1
2023-07-14 16:14:36.090363 SecurityChannelState: 1
2023-07-14 16:14:51.157637 SecurityChannelState: 1
2023-07-14 16:15:06.222456 SecurityChannelState: 1
2023-07-14 16:15:21.286931 SecurityChannelState: 1
2023-07-14 16:15:36.355534 SecurityChannelState: 1
2023-07-14 16:15:51.419783 SecurityChannelState: 1
2023-07-14 16:16:06.476927 SecurityChannelState: 1
2023-07-14 16:16:21.546371 SecurityChannelState: 1
2023-07-14 16:16:36.619533 SecurityChannelState: 1
2023-07-14 16:16:51.687002 SecurityChannelState: 1
2023-07-14 16:17:06.750704 SecurityChannelState: 1
2023-07-14 16:17:21.822214 SecurityChannelState: 1
2023-07-14 16:17:36.887344 SecurityChannelState: 1
2023-07-14 16:17:51.954592 SecurityChannelState: 1
2023-07-14 16:18:06.979039 SecurityChannelState: 1
2023-07-14 16:18:22.005913 SecurityChannelState: 1
2023-07-14 16:18:37.066485 SecurityChannelState: 1
2023-07-14 16:18:52.131574 SecurityChannelState: 1
2023-07-14 16:19:07.195662 SecurityChannelState: 1
2023-07-14 16:19:22.261892 SecurityChannelState: 1
2023-07-14 16:19:37.323073 SecurityChannelState: 1
2023-07-14 16:19:52.389368 SecurityChannelState: 1
2023-07-14 16:20:07.464874 SecurityChannelState: 1
2023-07-14 16:20:22.530814 SecurityChannelState: 1
2023-07-14 16:20:37.597929 SecurityChannelState: 1
2023-07-14 16:20:52.652355 SecurityChannelState: 1
2023-07-14 16:21:07.720196 SecurityChannelState: 1
2023-07-14 16:21:22.775295 SecurityChannelState: 1
2023-07-14 16:21:37.842058 SecurityChannelState: 1
2023-07-14 16:21:52.905753 SecurityChannelState: 1
2023-07-14 16:22:07.975844 SecurityChannelState: 1
2023-07-14 16:22:23.037894 SecurityChannelState: 1
2023-07-14 16:22:38.097203 SecurityChannelState: 1
2023-07-14 16:22:53.151731 SecurityChannelState: 1
2023-07-14 16:23:08.218715 SecurityChannelState: 1
2023-07-14 16:23:23.242503 SecurityChannelState: 1
2023-07-14 16:23:38.307644 SecurityChannelState: 1
2023-07-14 16:23:53.375235 SecurityChannelState: 1
2023-07-14 16:24:08.439639 SecurityChannelState: 1
2023-07-14 16:24:23.504637 SecurityChannelState: 1
2023-07-14 16:24:38.573672 SecurityChannelState: 1
2023-07-14 16:24:53.639896 SecurityChannelState: 1
2023-07-14 16:25:08.707574 SecurityChannelState: 1
2023-07-14 16:25:23.764210 SecurityChannelState: 1
2023-07-14 16:25:38.830623 SecurityChannelState: 1
2023-07-14 16:25:53.894807 SecurityChannelState: 1
2023-07-14 16:26:08.955522 SecurityChannelState: 1
2023-07-14 16:26:24.024572 SecurityChannelState: 1
2023-07-14 16:26:39.090093 SecurityChannelState: 1
2023-07-14 16:26:54.155769 SecurityChannelState: 1
2023-07-14 16:27:09.224252 SecurityChannelState: 1
2023-07-14 16:27:24.282855 SecurityChannelState: 1
2023-07-14 16:27:39.351145 SecurityChannelState: 1
2023-07-14 16:27:54.423394 SecurityChannelState: 1
2023-07-14 16:28:09.490360 SecurityChannelState: 1
2023-07-14 16:28:24.554099 SecurityChannelState: 1
2023-07-14 16:28:39.619649 SecurityChannelState: 1
2023-07-14 16:28:54.687365 SecurityChannelState: 1
2023-07-14 16:29:09.739616 SecurityChannelState: 1
2023-07-14 16:29:24.799502 SecurityChannelState: 1
2023-07-14 16:29:39.866595 SecurityChannelState: 1
2023-07-14 16:29:54.935546 SecurityChannelState: 1
2023-07-14 16:30:10.003208 SecurityChannelState: 1
2023-07-14 16:30:25.066724 SecurityChannelState: 1
2023-07-14 16:30:40.134898 SecurityChannelState: 1
2023-07-14 16:30:55.200810 SecurityChannelState: 1
2023-07-14 16:31:10.222066 SecurityChannelState: 1
2023-07-14 16:31:25.286901 SecurityChannelState: 1
2023-07-14 16:31:40.340571 SecurityChannelState: 1
2023-07-14 16:31:55.408344 SecurityChannelState: 1
2023-07-14 16:32:10.480612 SecurityChannelState: 1
2023-07-14 16:32:25.549873 SecurityChannelState: 1
2023-07-14 16:32:40.618630 SecurityChannelState: 1
2023-07-14 16:32:55.683922 SecurityChannelState: 1
2023-07-14 16:33:10.748693 SecurityChannelState: 1
2023-07-14 16:33:25.818502 SecurityChannelState: 1
2023-07-14 16:33:40.870248 SecurityChannelState: 1
2023-07-14 16:33:55.939538 SecurityChannelState: 1
2023-07-14 16:34:11.012653 SecurityChannelState: 1
2023-07-14 16:34:26.071204 SecurityChannelState: 1
2023-07-14 16:34:41.135743 SecurityChannelState: 1
2023-07-14 16:34:56.203848 SecurityChannelState: 1
2023-07-14 16:35:11.271076 SecurityChannelState: 1
2023-07-14 16:35:26.333830 SecurityChannelState: 1
2023-07-14 16:35:41.400557 SecurityChannelState: 1
2023-07-14 16:35:56.472019 SecurityChannelState: 1
2023-07-14 16:36:11.545568 SecurityChannelState: 1
2023-07-14 16:36:26.608436 SecurityChannelState: 1
2023-07-14 16:36:41.666257 SecurityChannelState: 1
2023-07-14 16:36:56.732008 SecurityChannelState: 1
2023-07-14 16:37:11.800288 SecurityChannelState: 1
2023-07-14 16:37:26.867128 SecurityChannelState: 1
2023-07-14 16:37:41.930921 SecurityChannelState: 1
2023-07-14 16:37:56.999254 SecurityChannelState: 1
2023-07-14 16:38:12.056537 SecurityChannelState: 1
2023-07-14 16:38:27.115446 SecurityChannelState: 1
2023-07-14 16:38:42.182465 SecurityChannelState: 1
2023-07-14 16:38:57.253910 SecurityChannelState: 1
2023-07-14 16:39:12.322717 SecurityChannelState: 1
2023-07-14 16:39:27.396492 SecurityChannelState: 1
2023-07-14 16:39:42.459418 SecurityChannelState: 1
2023-07-14 16:39:57.527688 SecurityChannelState: 1
2023-07-14 16:40:12.595408 SecurityChannelState: 1
2023-07-14 16:40:27.655769 SecurityChannelState: 1
2023-07-14 16:40:42.686498 SecurityChannelState: 1
2023-07-14 16:40:57.751896 SecurityChannelState: 1
2023-07-14 16:41:12.808944 SecurityChannelState: 1
2023-07-14 16:41:27.869110 SecurityChannelState: 1
2023-07-14 16:41:42.926794 SecurityChannelState: 1
2023-07-14 16:41:57.995605 SecurityChannelState: 1
2023-07-14 16:42:13.063439 SecurityChannelState: 1
2023-07-14 16:42:28.131906 SecurityChannelState: 1
2023-07-14 16:42:43.199548 SecurityChannelState: 1
2023-07-14 16:42:58.266296 SecurityChannelState: 1
2023-07-14 16:43:13.335481 SecurityChannelState: 1
2023-07-14 16:43:28.404894 SecurityChannelState: 1
2023-07-14 16:43:43.467638 SecurityChannelState: 1
2023-07-14 16:43:58.534922 SecurityChannelState: 1
2023-07-14 16:44:13.600785 SecurityChannelState: 1
2023-07-14 16:44:28.668265 SecurityChannelState: 1
2023-07-14 16:44:43.741064 SecurityChannelState: 1
2023-07-14 16:44:58.809041 SecurityChannelState: 1
2023-07-14 16:45:13.880093 SecurityChannelState: 1
2023-07-14 16:45:28.947462 SecurityChannelState: 1
2023-07-14 16:45:44.008793 SecurityChannelState: 1
2023-07-14 16:45:59.083778 SecurityChannelState: 1
2023-07-14 16:46:14.151703 SecurityChannelState: 1
2023-07-14 16:46:29.217978 SecurityChannelState: 1
2023-07-14 16:46:44.277351 SecurityChannelState: 1
2023-07-14 16:46:59.308187 SecurityChannelState: 1
2023-07-14 16:47:14.370036 SecurityChannelState: 1
2023-07-14 16:47:29.426172 SecurityChannelState: 1
2023-07-14 16:47:44.498084 SecurityChannelState: 1
2023-07-14 16:47:59.559958 SecurityChannelState: 1
2023-07-14 16:48:14.629745 SecurityChannelState: 1
2023-07-14 16:48:29.684077 SecurityChannelState: 1
2023-07-14 16:48:44.752107 SecurityChannelState: 1
2023-07-14 16:48:59.814383 SecurityChannelState: 1
2023-07-14 16:49:14.884558 SecurityChannelState: 1
2023-07-14 16:49:29.951753 SecurityChannelState: 1
2023-07-14 16:49:44.985702 SecurityChannelState: 1
2023-07-14 16:50:00.048712 SecurityChannelState: 1
2023-07-14 16:50:15.106513 SecurityChannelState: 1
2023-07-14 16:50:30.170643 SecurityChannelState: 1
2023-07-14 16:50:45.236636 SecurityChannelState: 1
2023-07-14 16:51:00.303340 SecurityChannelState: 1
2023-07-14 16:51:15.369893 SecurityChannelState: 1
2023-07-14 16:51:30.436533 SecurityChannelState: 1
2023-07-14 16:51:45.510644 SecurityChannelState: 1
2023-07-14 16:52:00.579995 SecurityChannelState: 1
2023-07-14 16:52:15.648322 SecurityChannelState: 1
2023-07-14 16:52:30.721278 SecurityChannelState: 1
2023-07-14 16:52:45.792369 SecurityChannelState: 1
2023-07-14 16:53:00.847057 SecurityChannelState: 1
2023-07-14 16:53:15.915717 SecurityChannelState: 1
2023-07-14 16:53:30.976190 SecurityChannelState: 1
2023-07-14 16:53:46.048817 SecurityChannelState: 1
2023-07-14 16:54:01.119360 SecurityChannelState: 1
2023-07-14 16:54:16.189949 SecurityChannelState: 1
2023-07-14 16:54:31.256918 SecurityChannelState: 1
2023-07-14 16:54:46.286286 SecurityChannelState: 1
2023-07-14 16:55:01.350440 SecurityChannelState: 1
2023-07-14 16:55:16.415158 SecurityChannelState: 1
2023-07-14 16:55:31.478827 SecurityChannelState: 1
2023-07-14 16:55:46.547267 SecurityChannelState: 1
2023-07-14 16:56:01.611700 SecurityChannelState: 1
2023-07-14 16:56:16.688106 SecurityChannelState: 1
2023-07-14 16:56:31.758523 SecurityChannelState: 1
2023-07-14 16:56:46.824088 SecurityChannelState: 1
2023-07-14 16:57:01.885637 SecurityChannelState: 1
2023-07-14 16:57:16.950954 SecurityChannelState: 1
2023-07-14 16:57:32.026586 SecurityChannelState: 1
2023-07-14 16:57:47.096591 SecurityChannelState: 1
2023-07-14 16:58:02.163926 SecurityChannelState: 1
2023-07-14 16:58:17.235354 SecurityChannelState: 1
2023-07-14 16:58:32.292313 SecurityChannelState: 1
2023-07-14 16:58:47.363647 SecurityChannelState: 1
2023-07-14 16:59:02.433961 SecurityChannelState: 1
2023-07-14 16:59:17.497310 SecurityChannelState: 1
2023-07-14 16:59:32.559367 SecurityChannelState: 1
2023-07-14 16:59:47.623012 SecurityChannelState: 1
2023-07-14 17:00:02.687955 SecurityChannelState: 1
2023-07-14 17:00:17.762405 SecurityChannelState: 1
2023-07-14 17:00:32.828242 SecurityChannelState: 1
2023-07-14 17:00:47.900129 SecurityChannelState: 1
2023-07-14 17:01:02.963760 SecurityChannelState: 1
2023-07-14 17:01:18.032209 SecurityChannelState: 1
2023-07-14 17:01:33.090556 SecurityChannelState: 1
2023-07-14 17:01:48.155395 SecurityChannelState: 1
2023-07-14 17:02:03.222621 SecurityChannelState: 1
2023-07-14 17:02:18.279399 SecurityChannelState: 1
2023-07-14 17:02:33.349997 SecurityChannelState: 1
2023-07-14 17:02:48.416222 SecurityChannelState: 1
2023-07-14 17:03:03.490558 SecurityChannelState: 1
2023-07-14 17:03:18.559278 SecurityChannelState: 1
2023-07-14 17:03:33.630964 SecurityChannelState: 1
2023-07-14 17:03:48.695970 SecurityChannelState: 1
2023-07-14 17:04:03.764536 SecurityChannelState: 1
2023-07-14 17:04:18.832168 SecurityChannelState: 1
2023-07-14 17:04:33.887958 SecurityChannelState: 1
2023-07-14 17:04:48.955573 SecurityChannelState: 1
2023-07-14 17:05:04.016088 SecurityChannelState: 1
2023-07-14 17:05:19.079479 SecurityChannelState: 1
2023-07-14 17:05:34.147500 SecurityChannelState: 1
2023-07-14 17:05:49.215897 SecurityChannelState: 1
2023-07-14 17:06:04.283964 SecurityChannelState: 1
2023-07-14 17:06:19.351872 SecurityChannelState: 1
2023-07-14 17:06:34.419862 SecurityChannelState: 1
2023-07-14 17:06:49.495082 SecurityChannelState: 1
2023-07-14 17:07:04.565042 SecurityChannelState: 1
2023-07-14 17:07:19.628592 SecurityChannelState: 1
2023-07-14 17:07:34.696179 SecurityChannelState: 1
2023-07-14 17:07:49.767707 SecurityChannelState: 1
2023-07-14 17:08:04.836150 SecurityChannelState: 1
2023-07-14 17:08:19.908038 SecurityChannelState: 1
2023-07-14 17:08:34.975768 SecurityChannelState: 1
2023-07-14 17:08:50.039147 SecurityChannelState: 1
2023-07-14 17:09:05.107246 SecurityChannelState: 1
2023-07-14 17:09:20.180336 SecurityChannelState: 1
2023-07-14 17:09:35.252620 SecurityChannelState: 1
2023-07-14 17:09:50.320257 SecurityChannelState: 1
2023-07-14 17:10:05.391023 SecurityChannelState: 1
2023-07-14 17:10:20.464227 SecurityChannelState: 1
2023-07-14 17:10:35.527773 SecurityChannelState: 1
2023-07-14 17:10:50.595295 SecurityChannelState: 1
2023-07-14 17:11:05.667336 SecurityChannelState: 1
2023-07-14 17:11:20.736866 SecurityChannelState: 1
2023-07-14 17:11:35.805793 SecurityChannelState: 1
2023-07-14 17:11:50.874860 SecurityChannelState: 1
2023-07-14 17:12:05.943169 SecurityChannelState: 1
2023-07-14 17:12:21.007627 SecurityChannelState: 1
2023-07-14 17:12:36.076343 SecurityChannelState: 1
2023-07-14 17:12:51.135943 SecurityChannelState: 1
2023-07-14 17:13:06.206275 SecurityChannelState: 1
2023-07-14 17:13:21.278068 SecurityChannelState: 1
2023-07-14 17:13:36.346578 SecurityChannelState: 1
2023-07-14 17:13:51.407456 SecurityChannelState: 1
2023-07-14 17:14:06.468530 SecurityChannelState: 1
2023-07-14 17:14:21.524148 SecurityChannelState: 1
2023-07-14 17:14:36.591349 SecurityChannelState: 1
2023-07-14 17:14:51.656675 SecurityChannelState: 1
2023-07-14 17:15:06.724457 SecurityChannelState: 1
2023-07-14 17:15:21.756841 SecurityChannelState: 1
2023-07-14 17:15:36.832523 SecurityChannelState: 1
2023-07-14 17:15:51.905950 SecurityChannelState: 1
2023-07-14 17:16:06.969880 SecurityChannelState: 1
2023-07-14 17:16:22.039189 SecurityChannelState: 1
2023-07-14 17:16:37.098386 SecurityChannelState: 1
2023-07-14 17:16:52.163431 SecurityChannelState: 1
2023-07-14 17:17:07.231729 SecurityChannelState: 1
2023-07-14 17:17:22.291766 SecurityChannelState: 1
2023-07-14 17:17:37.362465 SecurityChannelState: 1
2023-07-14 17:17:52.429123 SecurityChannelState: 1
2023-07-14 17:18:07.495844 SecurityChannelState: 1
2023-07-14 17:18:22.561985 SecurityChannelState: 1
2023-07-14 17:18:37.625672 SecurityChannelState: 1
2023-07-14 17:18:52.695172 SecurityChannelState: 1
2023-07-14 17:19:07.752012 SecurityChannelState: 1
2023-07-14 17:19:22.818212 SecurityChannelState: 1
2023-07-14 17:19:37.887465 SecurityChannelState: 1
2023-07-14 17:19:52.957644 SecurityChannelState: 1
2023-07-14 17:20:08.016501 SecurityChannelState: 1
2023-07-14 17:20:23.085406 SecurityChannelState: 1
2023-07-14 17:20:38.157979 SecurityChannelState: 1
2023-07-14 17:20:53.215760 SecurityChannelState: 1
2023-07-14 17:21:08.282836 SecurityChannelState: 1
2023-07-14 17:21:23.347441 SecurityChannelState: 1
2023-07-14 17:21:38.416445 SecurityChannelState: 1
2023-07-14 17:21:53.479809 SecurityChannelState: 1
2023-07-14 17:22:08.544018 SecurityChannelState: 1
2023-07-14 17:22:23.616172 SecurityChannelState: 1
2023-07-14 17:22:38.675175 SecurityChannelState: 1
2023-07-14 17:22:53.743778 SecurityChannelState: 1
2023-07-14 17:23:08.812647 SecurityChannelState: 1
2023-07-14 17:23:23.883659 SecurityChannelState: 1
2023-07-14 17:23:38.950342 SecurityChannelState: 1
2023-07-14 17:23:54.019692 SecurityChannelState: 1
2023-07-14 17:24:09.097268 SecurityChannelState: 1
2023-07-14 17:24:24.155322 SecurityChannelState: 1
2023-07-14 17:24:39.228296 SecurityChannelState: 1
2023-07-14 17:24:54.296334 SecurityChannelState: 1
2023-07-14 17:25:09.365202 SecurityChannelState: 1
2023-07-14 17:25:24.433040 SecurityChannelState: 1
2023-07-14 17:25:39.501655 SecurityChannelState: 1
2023-07-14 17:25:54.568087 SecurityChannelState: 1
2023-07-14 17:26:09.640604 SecurityChannelState: 1
2023-07-14 17:26:24.714836 SecurityChannelState: 1
2023-07-14 17:26:39.780477 SecurityChannelState: 1
2023-07-14 17:26:54.850226 SecurityChannelState: 1
2023-07-14 17:27:09.920929 SecurityChannelState: 1
2023-07-14 17:27:24.992529 SecurityChannelState: 1
2023-07-14 17:27:40.064782 SecurityChannelState: 1
2023-07-14 17:27:55.135965 SecurityChannelState: 1
2023-07-14 17:28:10.212109 SecurityChannelState: 1
2023-07-14 17:28:25.280634 SecurityChannelState: 1
2023-07-14 17:28:40.309707 SecurityChannelState: 1
2023-07-14 17:28:55.340318 SecurityChannelState: 1
2023-07-14 17:29:10.410421 SecurityChannelState: 1
2023-07-14 17:29:25.480981 SecurityChannelState: 1
2023-07-14 17:29:40.544942 SecurityChannelState: 1
2023-07-14 17:29:55.611463 SecurityChannelState: 1
2023-07-14 17:30:10.668208 SecurityChannelState: 1
2023-07-14 17:30:25.736111 SecurityChannelState: 1
2023-07-14 17:30:40.805729 SecurityChannelState: 1
2023-07-14 17:30:55.878472 SecurityChannelState: 1
2023-07-14 17:31:10.908163 SecurityChannelState: 1
2023-07-14 17:31:25.984179 SecurityChannelState: 1
2023-07-14 17:31:41.051857 SecurityChannelState: 1
2023-07-14 17:31:56.124526 SecurityChannelState: 1
2023-07-14 17:32:11.198763 SecurityChannelState: 1
2023-07-14 17:32:26.261975 SecurityChannelState: 1
2023-07-14 17:32:41.332266 SecurityChannelState: 1
2023-07-14 17:32:56.388153 SecurityChannelState: 1
2023-07-14 17:33:11.461703 SecurityChannelState: 1
2023-07-14 17:33:26.524857 SecurityChannelState: 1
2023-07-14 17:33:41.584933 SecurityChannelState: 1
2023-07-14 17:33:56.651534 SecurityChannelState: 1
2023-07-14 17:34:11.720736 SecurityChannelState: 1
2023-07-14 17:34:26.787288 SecurityChannelState: 1
2023-07-14 17:34:41.847874 SecurityChannelState: 1
2023-07-14 17:34:56.878291 SecurityChannelState: 1
2023-07-14 17:35:11.948763 SecurityChannelState: 1
2023-07-14 17:35:27.022395 SecurityChannelState: 1
2023-07-14 17:35:42.091779 SecurityChannelState: 1
2023-07-14 17:35:57.161199 SecurityChannelState: 1
2023-07-14 17:36:12.230621 SecurityChannelState: 1
2023-07-14 17:36:27.301960 SecurityChannelState: 1
2023-07-14 17:36:42.368294 SecurityChannelState: 1
2023-07-14 17:36:57.437206 SecurityChannelState: 1
2023-07-14 17:37:12.502768 SecurityChannelState: 1
2023-07-14 17:37:27.570508 SecurityChannelState: 1
2023-07-14 17:37:42.640606 SecurityChannelState: 1
2023-07-14 17:37:57.700142 SecurityChannelState: 1
2023-07-14 17:38:12.756541 SecurityChannelState: 1
2023-07-14 17:38:27.823248 SecurityChannelState: 1
2023-07-14 17:38:42.891749 SecurityChannelState: 1
2023-07-14 17:38:57.959803 SecurityChannelState: 1
2023-07-14 17:39:13.024021 SecurityChannelState: 1
2023-07-14 17:39:28.083062 SecurityChannelState: 1
2023-07-14 17:39:43.151310 SecurityChannelState: 1
2023-07-14 17:39:58.219732 SecurityChannelState: 1
2023-07-14 17:40:13.284910 SecurityChannelState: 1
2023-07-14 17:40:28.348643 SecurityChannelState: 1
2023-07-14 17:40:43.420706 SecurityChannelState: 1
2023-07-14 17:40:58.457763 SecurityChannelState: 1
2023-07-14 17:41:13.529847 SecurityChannelState: 1
2023-07-14 17:41:28.596347 SecurityChannelState: 1
2023-07-14 17:41:43.650008 SecurityChannelState: 1
2023-07-14 17:41:58.716333 SecurityChannelState: 1
2023-07-14 17:42:13.784295 SecurityChannelState: 1
2023-07-14 17:42:28.856418 SecurityChannelState: 1
2023-07-14 17:42:43.925577 SecurityChannelState: 1
2023-07-14 17:42:58.984202 SecurityChannelState: 1
2023-07-14 17:43:14.052240 SecurityChannelState: 1
2023-07-14 17:43:29.115885 SecurityChannelState: 1
2023-07-14 17:43:44.185530 SecurityChannelState: 1
2023-07-14 17:43:59.256266 SecurityChannelState: 1
2023-07-14 17:44:14.324126 SecurityChannelState: 1
2023-07-14 17:44:29.393191 SecurityChannelState: 1
2023-07-14 17:44:44.447286 SecurityChannelState: 1
2023-07-14 17:44:59.504287 SecurityChannelState: 1
2023-07-14 17:45:14.567321 SecurityChannelState: 1
2023-07-14 17:45:29.623955 SecurityChannelState: 1
2023-07-14 17:45:44.697676 SecurityChannelState: 1
2023-07-14 17:45:59.756375 SecurityChannelState: 1
2023-07-14 17:46:14.828312 SecurityChannelState: 1
2023-07-14 17:46:29.900985 SecurityChannelState: 1
2023-07-14 17:46:44.972289 SecurityChannelState: 1
2023-07-14 17:47:00.039222 SecurityChannelState: 1
2023-07-14 17:47:15.101002 SecurityChannelState: 1
2023-07-14 17:47:30.171887 SecurityChannelState: 1
2023-07-14 17:47:45.233099 SecurityChannelState: 1
2023-07-14 17:48:00.301140 SecurityChannelState: 1
2023-07-14 17:48:15.373208 SecurityChannelState: 1
2023-07-14 17:48:30.432960 SecurityChannelState: 1
2023-07-14 17:48:45.497675 SecurityChannelState: 1
2023-07-14 17:49:00.525427 SecurityChannelState: 1
2023-07-14 17:49:15.595780 SecurityChannelState: 1
2023-07-14 17:49:30.662367 SecurityChannelState: 1
2023-07-14 17:49:45.738200 SecurityChannelState: 1
2023-07-14 17:50:00.807673 SecurityChannelState: 1
2023-07-14 17:50:15.865858 SecurityChannelState: 1
2023-07-14 17:50:30.937018 SecurityChannelState: 1
2023-07-14 17:50:45.996149 SecurityChannelState: 1
2023-07-14 17:51:01.053487 SecurityChannelState: 1
2023-07-14 17:51:16.119852 SecurityChannelState: 1
2023-07-14 17:51:31.188393 SecurityChannelState: 1
2023-07-14 17:51:46.255838 SecurityChannelState: 1
2023-07-14 17:52:01.316834 SecurityChannelState: 1
2023-07-14 17:52:16.389304 SecurityChannelState: 1
2023-07-14 17:52:31.456676 SecurityChannelState: 1
2023-07-14 17:52:46.532691 SecurityChannelState: 1
2023-07-14 17:53:01.604355 SecurityChannelState: 1
2023-07-14 17:53:16.671132 SecurityChannelState: 1
2023-07-14 17:53:31.739792 SecurityChannelState: 1
2023-07-14 17:53:46.812251 SecurityChannelState: 1
2023-07-14 17:54:01.879964 SecurityChannelState: 1
2023-07-14 17:54:16.947860 SecurityChannelState: 1
2023-07-14 17:54:32.014893 SecurityChannelState: 1
2023-07-14 17:54:47.086114 SecurityChannelState: 1
2023-07-14 17:55:02.151330 SecurityChannelState: 1
2023-07-14 17:55:17.219902 SecurityChannelState: 1
2023-07-14 17:55:32.280795 SecurityChannelState: 1
2023-07-14 17:55:47.352031 SecurityChannelState: 1
2023-07-14 17:56:02.408033 SecurityChannelState: 1
2023-07-14 17:56:17.475839 SecurityChannelState: 1
2023-07-14 17:56:32.548414 SecurityChannelState: 1
2023-07-14 17:56:47.620008 SecurityChannelState: 1
2023-07-14 17:57:02.688393 SecurityChannelState: 1
2023-07-14 17:57:17.755819 SecurityChannelState: 1
2023-07-14 17:57:32.829976 SecurityChannelState: 1
2023-07-14 17:57:47.886953 SecurityChannelState: 1
2023-07-14 17:58:02.951333 SecurityChannelState: 1
2023-07-14 17:58:17.975950 SecurityChannelState: 1
2023-07-14 17:58:33.005894 SecurityChannelState: 1
2023-07-14 17:58:48.070945 SecurityChannelState: 1
2023-07-14 17:59:03.138802 SecurityChannelState: 1
2023-07-14 17:59:18.204140 SecurityChannelState: 1
2023-07-14 17:59:33.268103 SecurityChannelState: 1
2023-07-14 17:59:48.339419 SecurityChannelState: 1
2023-07-14 18:00:03.410869 SecurityChannelState: 1
2023-07-14 18:00:18.480912 SecurityChannelState: 1
2023-07-14 18:00:33.536982 SecurityChannelState: 1
2023-07-14 18:00:48.603841 SecurityChannelState: 1
2023-07-14 18:01:03.663887 SecurityChannelState: 1
2023-07-14 18:01:18.728269 SecurityChannelState: 1
2023-07-14 18:01:33.799555 SecurityChannelState: 1
2023-07-14 18:01:48.861697 SecurityChannelState: 1
2023-07-14 18:02:03.932079 SecurityChannelState: 1
2023-07-14 18:02:18.995809 SecurityChannelState: 1
2023-07-14 18:02:34.063458 SecurityChannelState: 1
2023-07-14 18:02:49.132736 SecurityChannelState: 1
2023-07-14 18:03:04.204203 SecurityChannelState: 1
2023-07-14 18:03:19.271240 SecurityChannelState: 1
2023-07-14 18:03:34.340620 SecurityChannelState: 1
2023-07-14 18:03:49.415393 SecurityChannelState: 1
2023-07-14 18:04:04.483966 SecurityChannelState: 1
2023-07-14 18:04:19.551398 SecurityChannelState: 1
2023-07-14 18:04:34.619908 SecurityChannelState: 1
2023-07-14 18:04:49.676011 SecurityChannelState: 1
2023-07-14 18:05:04.748467 SecurityChannelState: 1
2023-07-14 18:05:19.820213 SecurityChannelState: 1
2023-07-14 18:05:34.886572 SecurityChannelState: 1
2023-07-14 18:05:49.955079 SecurityChannelState: 1
2023-07-14 18:06:05.023130 SecurityChannelState: 1
2023-07-14 18:06:20.086827 SecurityChannelState: 1
2023-07-14 18:06:35.151195 SecurityChannelState: 1
2023-07-14 18:06:50.178664 SecurityChannelState: 1
2023-07-14 18:07:05.241950 SecurityChannelState: 1
2023-07-14 18:07:20.311917 SecurityChannelState: 1
2023-07-14 18:07:35.376209 SecurityChannelState: 1
2023-07-14 18:07:50.451199 SecurityChannelState: 1
2023-07-14 18:08:05.507080 SecurityChannelState: 1
2023-07-14 18:08:20.571637 SecurityChannelState: 1
2023-07-14 18:08:35.639596 SecurityChannelState: 1
2023-07-14 18:08:50.695749 SecurityChannelState: 1
2023-07-14 18:09:05.771882 SecurityChannelState: 1
2023-07-14 18:09:20.843813 SecurityChannelState: 1
2023-07-14 18:09:35.916780 SecurityChannelState: 1
2023-07-14 18:09:50.981015 SecurityChannelState: 1
2023-07-14 18:10:06.048262 SecurityChannelState: 1
2023-07-14 18:10:21.115638 SecurityChannelState: 1
2023-07-14 18:10:36.175157 SecurityChannelState: 1
2023-07-14 18:10:51.243534 SecurityChannelState: 1
2023-07-14 18:11:06.311515 SecurityChannelState: 1
2023-07-14 18:11:21.377778 SecurityChannelState: 1
2023-07-14 18:11:36.447922 SecurityChannelState: 1
2023-07-14 18:11:51.516535 SecurityChannelState: 1
2023-07-14 18:12:06.583636 SecurityChannelState: 1
2023-07-14 18:12:21.651864 SecurityChannelState: 1
2023-07-14 18:12:36.717043 SecurityChannelState: 1
2023-07-14 18:12:51.775010 SecurityChannelState: 1
2023-07-14 18:13:06.843600 SecurityChannelState: 1
2023-07-14 18:13:21.911509 SecurityChannelState: 1
2023-07-14 18:13:36.977852 SecurityChannelState: 1
2023-07-14 18:13:52.044605 SecurityChannelState: 1
2023-07-14 18:14:07.110929 SecurityChannelState: 1
2023-07-14 18:14:22.181003 SecurityChannelState: 1
