2023-07-13 21:35:21.598563 Antivorovator.py started
2023-07-15 01:18:47.966862 SecurityChannelState: 1
2023-07-15 01:19:03.039617 SecurityChannelState: 1
2023-07-15 01:19:18.106953 SecurityChannelState: 1
2023-07-15 01:19:33.175151 SecurityChannelState: 1
2023-07-15 01:19:48.242536 SecurityChannelState: 1
2023-07-15 01:20:03.306848 SecurityChannelState: 1
2023-07-15 01:20:18.366921 SecurityChannelState: 1
2023-07-15 01:20:33.434340 SecurityChannelState: 1
2023-07-15 01:20:48.508263 SecurityChannelState: 1
2023-07-15 01:21:03.566895 SecurityChannelState: 1
2023-07-15 01:21:18.638302 SecurityChannelState: 1
2023-07-15 01:21:33.710609 SecurityChannelState: 1
2023-07-15 01:21:48.778468 SecurityChannelState: 1
2023-07-15 01:22:03.850676 SecurityChannelState: 1
2023-07-15 01:22:18.918997 SecurityChannelState: 1
2023-07-15 01:22:33.986847 SecurityChannelState: 1
2023-07-15 01:22:49.054645 SecurityChannelState: 1
2023-07-15 01:23:04.111127 SecurityChannelState: 1
2023-07-15 01:23:19.177896 SecurityChannelState: 1
2023-07-15 01:23:34.249684 SecurityChannelState: 1
2023-07-15 01:23:49.322464 SecurityChannelState: 1
2023-07-15 01:24:04.386586 SecurityChannelState: 1
2023-07-15 01:24:19.446726 SecurityChannelState: 1
2023-07-15 01:24:34.518679 SecurityChannelState: 1
2023-07-15 01:24:49.586265 SecurityChannelState: 1
2023-07-15 01:25:04.620011 SecurityChannelState: 1
2023-07-15 01:25:19.683346 SecurityChannelState: 1
2023-07-15 01:25:34.750388 SecurityChannelState: 1
2023-07-15 01:25:49.818817 SecurityChannelState: 1
2023-07-15 01:26:04.887104 SecurityChannelState: 1
2023-07-15 01:26:19.954757 SecurityChannelState: 1
2023-07-15 01:26:35.021775 SecurityChannelState: 1
2023-07-15 01:26:50.090876 SecurityChannelState: 1
2023-07-15 01:27:05.157952 SecurityChannelState: 1
2023-07-15 01:27:20.226641 SecurityChannelState: 1
2023-07-15 01:27:35.294823 SecurityChannelState: 1
2023-07-15 01:27:50.370140 SecurityChannelState: 1
2023-07-15 01:28:05.443625 SecurityChannelState: 1
2023-07-15 01:28:20.514801 SecurityChannelState: 1
2023-07-15 01:28:35.586076 SecurityChannelState: 1
2023-07-15 01:28:50.647437 SecurityChannelState: 1
2023-07-15 01:29:05.714632 SecurityChannelState: 1
2023-07-15 01:29:20.783080 SecurityChannelState: 1
2023-07-15 01:29:35.854818 SecurityChannelState: 1
2023-07-15 01:29:50.927270 SecurityChannelState: 1
2023-07-15 01:30:06.003516 SecurityChannelState: 1
2023-07-15 01:30:21.074722 SecurityChannelState: 1
2023-07-15 01:30:36.146884 SecurityChannelState: 1
2023-07-15 01:30:51.211017 SecurityChannelState: 1
2023-07-15 01:31:06.282603 SecurityChannelState: 1
2023-07-15 01:31:21.351005 SecurityChannelState: 1
2023-07-15 01:31:36.422762 SecurityChannelState: 1
2023-07-15 01:31:51.494385 SecurityChannelState: 1
2023-07-15 01:32:06.570808 SecurityChannelState: 1
2023-07-15 01:32:21.643418 SecurityChannelState: 1
2023-07-15 01:32:36.702432 SecurityChannelState: 1
2023-07-15 01:32:51.766582 SecurityChannelState: 1
2023-07-15 01:33:06.834452 SecurityChannelState: 1
2023-07-15 01:33:21.903318 SecurityChannelState: 1
2023-07-15 01:33:36.974668 SecurityChannelState: 1
2023-07-15 01:33:52.030695 SecurityChannelState: 1
2023-07-15 01:34:07.098670 SecurityChannelState: 1
2023-07-15 01:34:22.171436 SecurityChannelState: 1
2023-07-15 01:34:37.230947 SecurityChannelState: 1
2023-07-15 01:34:52.298855 SecurityChannelState: 1
2023-07-15 01:35:07.370715 SecurityChannelState: 1
2023-07-15 01:35:22.430764 SecurityChannelState: 1
2023-07-15 01:35:37.494775 SecurityChannelState: 1
2023-07-15 01:35:52.566674 SecurityChannelState: 1
2023-07-15 01:36:07.638760 SecurityChannelState: 1
2023-07-15 01:36:22.711305 SecurityChannelState: 1
2023-07-15 01:36:37.782793 SecurityChannelState: 1
2023-07-15 01:36:52.854855 SecurityChannelState: 1
2023-07-15 01:37:07.922767 SecurityChannelState: 1
2023-07-15 01:37:22.995264 SecurityChannelState: 1
2023-07-15 01:37:38.062396 SecurityChannelState: 1
2023-07-15 01:37:53.127216 SecurityChannelState: 1
2023-07-15 01:38:08.198645 SecurityChannelState: 1
2023-07-15 01:38:23.264815 SecurityChannelState: 1
2023-07-15 01:38:38.322450 SecurityChannelState: 1
2023-07-15 01:38:53.395129 SecurityChannelState: 1
2023-07-15 01:39:08.454755 SecurityChannelState: 1
2023-07-15 01:39:23.527112 SecurityChannelState: 1
2023-07-15 01:39:38.594619 SecurityChannelState: 1
2023-07-15 01:39:53.662399 SecurityChannelState: 1
2023-07-15 01:40:08.723068 SecurityChannelState: 1
2023-07-15 01:40:23.786410 SecurityChannelState: 1
2023-07-15 01:40:38.858520 SecurityChannelState: 1
2023-07-15 01:40:53.922540 SecurityChannelState: 1
2023-07-15 01:41:08.994411 SecurityChannelState: 1
2023-07-15 01:41:24.050803 SecurityChannelState: 1
2023-07-15 01:41:39.123078 SecurityChannelState: 1
2023-07-15 01:41:54.185981 SecurityChannelState: 1
2023-07-15 01:42:09.258848 SecurityChannelState: 1
2023-07-15 01:42:24.318738 SecurityChannelState: 1
2023-07-15 01:42:39.374819 SecurityChannelState: 1
2023-07-15 01:42:54.435068 SecurityChannelState: 1
2023-07-15 01:43:09.507299 SecurityChannelState: 1
2023-07-15 01:43:24.579263 SecurityChannelState: 1
2023-07-15 01:43:39.650693 SecurityChannelState: 1
2023-07-15 01:43:54.722986 SecurityChannelState: 1
2023-07-15 01:44:09.786278 SecurityChannelState: 1
2023-07-15 01:44:24.863096 SecurityChannelState: 1
2023-07-15 01:44:39.922677 SecurityChannelState: 1
2023-07-15 01:44:54.986679 SecurityChannelState: 1
2023-07-15 01:45:10.058129 SecurityChannelState: 1
2023-07-15 01:45:25.122778 SecurityChannelState: 1
2023-07-15 01:45:40.190413 SecurityChannelState: 1
2023-07-15 01:45:55.263210 SecurityChannelState: 1
2023-07-15 01:46:10.330766 SecurityChannelState: 1
2023-07-15 01:46:25.398782 SecurityChannelState: 1
2023-07-15 01:46:40.470650 SecurityChannelState: 1
2023-07-15 01:46:55.542594 SecurityChannelState: 1
2023-07-15 01:47:10.614827 SecurityChannelState: 1
2023-07-15 01:47:25.675690 SecurityChannelState: 1
2023-07-15 01:47:40.746459 SecurityChannelState: 1
2023-07-15 01:47:55.822954 SecurityChannelState: 1
2023-07-15 01:48:10.894766 SecurityChannelState: 1
2023-07-15 01:48:25.966558 SecurityChannelState: 1
2023-07-15 01:48:41.031058 SecurityChannelState: 1
2023-07-15 01:48:56.095212 SecurityChannelState: 1
2023-07-15 01:49:11.166631 SecurityChannelState: 1
2023-07-15 01:49:26.230628 SecurityChannelState: 1
2023-07-15 01:49:41.298737 SecurityChannelState: 1
2023-07-15 01:49:56.359187 SecurityChannelState: 1
2023-07-15 01:50:11.430791 SecurityChannelState: 1
2023-07-15 01:50:26.502866 SecurityChannelState: 1
2023-07-15 01:50:41.575291 SecurityChannelState: 1
2023-07-15 01:50:56.645857 SecurityChannelState: 1
2023-07-15 01:51:11.714797 SecurityChannelState: 1
2023-07-15 01:51:26.786498 SecurityChannelState: 1
2023-07-15 01:51:41.853328 SecurityChannelState: 1
2023-07-15 01:51:56.920770 SecurityChannelState: 1
2023-07-15 01:52:11.986570 SecurityChannelState: 1
2023-07-15 01:52:27.058853 SecurityChannelState: 1
2023-07-15 01:52:42.134749 SecurityChannelState: 1
2023-07-15 01:52:57.159796 SecurityChannelState: 1
2023-07-15 01:53:12.225085 SecurityChannelState: 1
2023-07-15 01:53:27.297853 SecurityChannelState: 1
2023-07-15 01:53:42.370126 SecurityChannelState: 1
2023-07-15 01:53:57.431113 SecurityChannelState: 1
2023-07-15 01:54:12.494826 SecurityChannelState: 1
2023-07-15 01:54:27.566729 SecurityChannelState: 1
2023-07-15 01:54:42.637426 SecurityChannelState: 1
2023-07-15 01:54:57.694249 SecurityChannelState: 1
2023-07-15 01:55:12.763065 SecurityChannelState: 1
2023-07-15 01:55:27.834722 SecurityChannelState: 1
2023-07-15 01:55:42.906846 SecurityChannelState: 1
2023-07-15 01:55:57.979171 SecurityChannelState: 1
2023-07-15 01:56:13.036157 SecurityChannelState: 1
2023-07-15 01:56:28.106813 SecurityChannelState: 1
2023-07-15 01:56:43.167430 SecurityChannelState: 1
2023-07-15 01:56:58.234380 SecurityChannelState: 1
2023-07-15 01:57:13.302635 SecurityChannelState: 1
2023-07-15 01:57:28.374570 SecurityChannelState: 1
2023-07-15 01:57:43.447626 SecurityChannelState: 1
2023-07-15 01:57:58.518186 SecurityChannelState: 1
2023-07-15 01:58:13.578906 SecurityChannelState: 1
2023-07-15 01:58:28.650420 SecurityChannelState: 1
2023-07-15 01:58:43.727339 SecurityChannelState: 1
2023-07-15 01:58:58.790376 SecurityChannelState: 1
2023-07-15 01:59:13.847335 SecurityChannelState: 1
2023-07-15 01:59:28.922566 SecurityChannelState: 1
2023-07-15 01:59:43.990091 SecurityChannelState: 1
2023-07-15 01:59:59.062958 SecurityChannelState: 1
2023-07-15 02:00:14.130195 SecurityChannelState: 1
2023-07-15 02:00:29.198356 SecurityChannelState: 1
2023-07-15 02:00:44.261877 SecurityChannelState: 1
2023-07-15 02:00:59.334821 SecurityChannelState: 1
2023-07-15 02:01:14.395224 SecurityChannelState: 1
2023-07-15 02:01:29.462766 SecurityChannelState: 1
2023-07-15 02:01:44.523212 SecurityChannelState: 1
2023-07-15 02:01:59.596474 SecurityChannelState: 1
2023-07-15 02:02:14.661536 SecurityChannelState: 1
2023-07-15 02:02:29.734774 SecurityChannelState: 1
2023-07-15 02:02:44.794664 SecurityChannelState: 1
2023-07-15 02:02:59.867269 SecurityChannelState: 1
2023-07-15 02:03:14.938790 SecurityChannelState: 1
2023-07-15 02:03:30.008398 SecurityChannelState: 1
2023-07-15 02:03:45.075257 SecurityChannelState: 1
2023-07-15 02:04:00.130858 SecurityChannelState: 1
2023-07-15 02:04:15.194884 SecurityChannelState: 1
2023-07-15 02:04:30.250595 SecurityChannelState: 1
2023-07-15 02:04:45.326537 SecurityChannelState: 1
2023-07-15 02:05:00.394946 SecurityChannelState: 1
2023-07-15 02:05:15.467179 SecurityChannelState: 1
2023-07-15 02:05:30.531361 SecurityChannelState: 1
2023-07-15 02:05:45.598638 SecurityChannelState: 1
2023-07-15 02:06:00.670854 SecurityChannelState: 1
2023-07-15 02:06:15.735101 SecurityChannelState: 1
2023-07-15 02:06:30.807343 SecurityChannelState: 1
2023-07-15 02:06:45.870891 SecurityChannelState: 1
2023-07-15 02:07:00.938077 SecurityChannelState: 1
2023-07-15 02:07:16.011436 SecurityChannelState: 1
2023-07-15 02:07:31.083787 SecurityChannelState: 1
2023-07-15 02:07:46.151728 SecurityChannelState: 1
2023-07-15 02:08:01.219080 SecurityChannelState: 1
2023-07-15 02:08:16.287242 SecurityChannelState: 1
2023-07-15 02:08:31.354600 SecurityChannelState: 1
2023-07-15 02:08:46.444184 SecurityChannelState: 1
2023-07-15 02:09:01.506927 SecurityChannelState: 1
2023-07-15 02:09:16.566421 SecurityChannelState: 1
2023-07-15 02:09:31.630876 SecurityChannelState: 1
2023-07-15 02:09:46.700110 SecurityChannelState: 1
2023-07-15 02:10:01.764822 SecurityChannelState: 1
2023-07-15 02:10:16.830205 SecurityChannelState: 1
2023-07-15 02:10:31.899018 SecurityChannelState: 1
2023-07-15 02:10:46.966527 SecurityChannelState: 1
2023-07-15 02:11:02.034038 SecurityChannelState: 1
2023-07-15 02:11:17.098986 SecurityChannelState: 1
2023-07-15 02:11:32.163767 SecurityChannelState: 1
2023-07-15 02:11:47.234547 SecurityChannelState: 1
2023-07-15 02:12:02.290305 SecurityChannelState: 1
2023-07-15 02:12:17.349833 SecurityChannelState: 1
2023-07-15 02:12:32.418738 SecurityChannelState: 1
2023-07-15 02:12:47.487679 SecurityChannelState: 1
2023-07-15 02:13:02.557939 SecurityChannelState: 1
2023-07-15 02:13:17.626049 SecurityChannelState: 1
2023-07-15 02:13:32.692592 SecurityChannelState: 1
2023-07-15 02:13:47.758498 SecurityChannelState: 1
2023-07-15 02:14:02.822672 SecurityChannelState: 1
2023-07-15 02:14:17.895340 SecurityChannelState: 1
2023-07-15 02:14:32.966610 SecurityChannelState: 1
2023-07-15 02:14:48.038891 SecurityChannelState: 1
2023-07-15 02:15:03.109919 SecurityChannelState: 1
2023-07-15 02:15:18.185100 SecurityChannelState: 1
2023-07-15 02:15:33.242117 SecurityChannelState: 1
2023-07-15 02:15:48.310470 SecurityChannelState: 1
2023-07-15 02:16:03.375005 SecurityChannelState: 1
2023-07-15 02:16:18.435094 SecurityChannelState: 1
2023-07-15 02:16:33.506797 SecurityChannelState: 1
2023-07-15 02:16:48.578599 SecurityChannelState: 1
2023-07-15 02:17:03.650771 SecurityChannelState: 1
2023-07-15 02:17:18.723289 SecurityChannelState: 1
2023-07-15 02:17:33.794456 SecurityChannelState: 1
2023-07-15 02:17:48.866976 SecurityChannelState: 1
2023-07-15 02:18:03.935000 SecurityChannelState: 1
2023-07-15 02:18:18.998831 SecurityChannelState: 1
2023-07-15 02:18:34.071550 SecurityChannelState: 1
2023-07-15 02:18:49.143098 SecurityChannelState: 1
2023-07-15 02:19:04.203461 SecurityChannelState: 1
2023-07-15 02:19:19.271213 SecurityChannelState: 1
2023-07-15 02:19:34.342439 SecurityChannelState: 1
2023-07-15 02:19:49.415747 SecurityChannelState: 1
2023-07-15 02:20:04.486205 SecurityChannelState: 1
2023-07-15 02:20:19.555475 SecurityChannelState: 1
2023-07-15 02:20:34.615334 SecurityChannelState: 1
2023-07-15 02:20:49.680078 SecurityChannelState: 1
2023-07-15 02:21:04.750872 SecurityChannelState: 1
2023-07-15 02:21:19.823088 SecurityChannelState: 1
2023-07-15 02:21:34.839639 SecurityChannelState: 1
2023-07-15 02:21:49.910369 SecurityChannelState: 1
2023-07-15 02:22:04.983519 SecurityChannelState: 1
2023-07-15 02:22:20.055831 SecurityChannelState: 1
2023-07-15 02:22:35.127278 SecurityChannelState: 1
2023-07-15 02:22:50.187218 SecurityChannelState: 1
2023-07-15 02:23:05.258368 SecurityChannelState: 1
2023-07-15 02:23:20.322951 SecurityChannelState: 1
2023-07-15 02:23:35.394061 SecurityChannelState: 1
2023-07-15 02:23:50.467081 SecurityChannelState: 1
2023-07-15 02:24:05.539688 SecurityChannelState: 1
2023-07-15 02:24:20.606501 SecurityChannelState: 1
2023-07-15 02:24:35.674190 SecurityChannelState: 1
2023-07-15 02:24:50.741838 SecurityChannelState: 1
2023-07-15 02:25:05.810626 SecurityChannelState: 1
2023-07-15 02:25:20.878781 SecurityChannelState: 1
2023-07-15 02:25:35.948377 SecurityChannelState: 1
2023-07-15 02:25:51.014229 SecurityChannelState: 1
2023-07-15 02:26:06.082703 SecurityChannelState: 1
2023-07-15 02:26:21.155195 SecurityChannelState: 1
2023-07-15 02:26:36.221941 SecurityChannelState: 1
2023-07-15 02:26:51.287173 SecurityChannelState: 1
2023-07-15 02:27:06.354064 SecurityChannelState: 1
2023-07-15 02:27:21.423910 SecurityChannelState: 1
2023-07-15 02:27:36.492741 SecurityChannelState: 1
2023-07-15 02:27:51.554914 SecurityChannelState: 1
2023-07-15 02:28:06.623082 SecurityChannelState: 1
2023-07-15 02:28:21.694435 SecurityChannelState: 1
2023-07-15 02:28:36.767890 SecurityChannelState: 1
2023-07-15 02:28:51.829030 SecurityChannelState: 1
2023-07-15 02:29:06.894869 SecurityChannelState: 1
2023-07-15 02:29:21.954692 SecurityChannelState: 1
2023-07-15 02:29:37.024706 SecurityChannelState: 1
2023-07-15 02:29:52.090325 SecurityChannelState: 1
2023-07-15 02:30:07.150432 SecurityChannelState: 1
2023-07-15 02:30:22.206969 SecurityChannelState: 1
2023-07-15 02:30:37.282923 SecurityChannelState: 1
2023-07-15 02:30:52.339200 SecurityChannelState: 1
2023-07-15 02:31:07.408698 SecurityChannelState: 1
2023-07-15 02:31:22.476882 SecurityChannelState: 1
2023-07-15 02:31:37.547938 SecurityChannelState: 1
2023-07-15 02:31:52.617663 SecurityChannelState: 1
2023-07-15 02:32:07.687303 SecurityChannelState: 1
2023-07-15 02:32:22.754566 SecurityChannelState: 1
2023-07-15 02:32:37.823424 SecurityChannelState: 1
2023-07-15 02:32:52.893988 SecurityChannelState: 1
2023-07-15 02:33:07.960513 SecurityChannelState: 1
2023-07-15 02:33:23.030586 SecurityChannelState: 1
2023-07-15 02:33:38.091255 SecurityChannelState: 1
2023-07-15 02:33:53.154279 SecurityChannelState: 1
2023-07-15 02:34:08.229015 SecurityChannelState: 1
2023-07-15 02:34:23.298199 SecurityChannelState: 1
2023-07-15 02:34:38.374237 SecurityChannelState: 1
2023-07-15 02:34:53.433921 SecurityChannelState: 1
2023-07-15 02:35:08.507777 SecurityChannelState: 1
2023-07-15 02:35:23.575414 SecurityChannelState: 1
2023-07-15 02:35:38.641912 SecurityChannelState: 1
2023-07-15 02:35:53.701927 SecurityChannelState: 1
2023-07-15 02:36:08.774644 SecurityChannelState: 1
2023-07-15 02:36:23.835699 SecurityChannelState: 1
2023-07-15 02:36:38.900850 SecurityChannelState: 1
2023-07-15 02:36:53.958845 SecurityChannelState: 1
2023-07-15 02:37:09.026064 SecurityChannelState: 1
2023-07-15 02:37:24.096478 SecurityChannelState: 1
2023-07-15 02:37:39.167005 SecurityChannelState: 1
2023-07-15 02:37:54.238409 SecurityChannelState: 1
2023-07-15 02:38:09.268102 SecurityChannelState: 1
2023-07-15 02:38:24.334033 SecurityChannelState: 1
2023-07-15 02:38:39.398992 SecurityChannelState: 1
2023-07-15 02:38:54.466894 SecurityChannelState: 1
2023-07-15 02:39:09.496579 SecurityChannelState: 1
2023-07-15 02:39:24.561971 SecurityChannelState: 1
2023-07-15 02:39:39.630320 SecurityChannelState: 1
2023-07-15 02:39:54.686150 SecurityChannelState: 1
2023-07-15 02:40:09.762400 SecurityChannelState: 1
2023-07-15 02:40:24.822799 SecurityChannelState: 1
2023-07-15 02:40:39.883644 SecurityChannelState: 1
2023-07-15 02:40:54.950684 SecurityChannelState: 1
2023-07-15 02:41:10.019345 SecurityChannelState: 1
2023-07-15 02:41:25.087542 SecurityChannelState: 1
2023-07-15 02:41:40.153876 SecurityChannelState: 1
2023-07-15 02:41:55.223134 SecurityChannelState: 1
2023-07-15 02:42:10.285444 SecurityChannelState: 1
2023-07-15 02:42:25.352872 SecurityChannelState: 1
2023-07-15 02:42:40.422846 SecurityChannelState: 1
2023-07-15 02:42:55.487353 SecurityChannelState: 1
2023-07-15 02:43:10.558522 SecurityChannelState: 1
2023-07-15 02:43:25.623935 SecurityChannelState: 1
2023-07-15 02:43:40.695410 SecurityChannelState: 1
2023-07-15 02:43:55.767981 SecurityChannelState: 1
2023-07-15 02:44:10.830166 SecurityChannelState: 1
2023-07-15 02:44:25.895053 SecurityChannelState: 1
2023-07-15 02:44:40.962476 SecurityChannelState: 1
2023-07-15 02:44:56.022521 SecurityChannelState: 1
2023-07-15 02:45:11.091146 SecurityChannelState: 1
2023-07-15 02:45:26.158380 SecurityChannelState: 1
2023-07-15 02:45:41.226313 SecurityChannelState: 1
2023-07-15 02:45:56.297779 SecurityChannelState: 1
2023-07-15 02:46:11.366049 SecurityChannelState: 1
2023-07-15 02:46:26.438789 SecurityChannelState: 1
2023-07-15 02:46:41.510787 SecurityChannelState: 1
2023-07-15 02:46:56.570490 SecurityChannelState: 1
2023-07-15 02:47:11.633034 SecurityChannelState: 1
2023-07-15 02:47:26.702124 SecurityChannelState: 1
2023-07-15 02:47:41.770529 SecurityChannelState: 1
2023-07-15 02:47:56.837076 SecurityChannelState: 1
2023-07-15 02:48:11.901615 SecurityChannelState: 1
2023-07-15 02:48:26.961673 SecurityChannelState: 1
2023-07-15 02:48:42.030222 SecurityChannelState: 1
2023-07-15 02:48:57.094751 SecurityChannelState: 1
2023-07-15 02:49:12.162542 SecurityChannelState: 1
2023-07-15 02:49:27.230357 SecurityChannelState: 1
2023-07-15 02:49:42.294739 SecurityChannelState: 1
2023-07-15 02:49:57.362418 SecurityChannelState: 1
2023-07-15 02:50:12.418213 SecurityChannelState: 1
2023-07-15 02:50:27.476965 SecurityChannelState: 1
2023-07-15 02:50:42.543007 SecurityChannelState: 1
2023-07-15 02:50:57.609852 SecurityChannelState: 1
2023-07-15 02:51:12.640788 SecurityChannelState: 1
2023-07-15 02:51:27.710495 SecurityChannelState: 1
2023-07-15 02:51:42.774434 SecurityChannelState: 1
2023-07-15 02:51:57.838706 SecurityChannelState: 1
2023-07-15 02:52:12.914776 SecurityChannelState: 1
2023-07-15 02:52:27.978234 SecurityChannelState: 1
2023-07-15 02:52:43.048682 SecurityChannelState: 1
2023-07-15 02:52:58.108777 SecurityChannelState: 1
2023-07-15 02:53:13.182014 SecurityChannelState: 1
2023-07-15 02:53:28.243444 SecurityChannelState: 1
2023-07-15 02:53:43.310527 SecurityChannelState: 1
2023-07-15 02:53:58.378188 SecurityChannelState: 1
2023-07-15 02:54:13.450093 SecurityChannelState: 1
2023-07-15 02:54:28.517609 SecurityChannelState: 1
2023-07-15 02:54:43.551721 SecurityChannelState: 1
2023-07-15 02:54:58.623630 SecurityChannelState: 1
2023-07-15 02:55:13.687400 SecurityChannelState: 1
2023-07-15 02:55:28.754253 SecurityChannelState: 1
2023-07-15 02:55:43.822388 SecurityChannelState: 1
2023-07-15 02:55:58.894972 SecurityChannelState: 1
2023-07-15 02:56:13.958243 SecurityChannelState: 1
2023-07-15 02:56:29.026503 SecurityChannelState: 1
2023-07-15 02:56:44.094446 SecurityChannelState: 1
2023-07-15 02:56:59.155138 SecurityChannelState: 1
2023-07-15 02:57:14.226583 SecurityChannelState: 1
2023-07-15 02:57:29.285673 SecurityChannelState: 1
2023-07-15 02:57:44.346467 SecurityChannelState: 1
2023-07-15 02:57:59.415132 SecurityChannelState: 1
2023-07-15 02:58:14.482771 SecurityChannelState: 1
2023-07-15 02:58:29.555132 SecurityChannelState: 1
2023-07-15 02:58:44.621664 SecurityChannelState: 1
2023-07-15 02:58:59.690027 SecurityChannelState: 1
2023-07-15 02:59:14.759215 SecurityChannelState: 1
2023-07-15 02:59:29.826391 SecurityChannelState: 1
2023-07-15 02:59:44.894428 SecurityChannelState: 1
2023-07-15 02:59:59.961484 SecurityChannelState: 1
2023-07-15 03:00:15.030580 SecurityChannelState: 1
2023-07-15 03:00:30.094999 SecurityChannelState: 1
2023-07-15 03:00:45.165000 SecurityChannelState: 1
2023-07-15 03:01:00.229910 SecurityChannelState: 1
2023-07-15 03:01:15.303242 SecurityChannelState: 1
2023-07-15 03:01:30.372508 SecurityChannelState: 1
2023-07-15 03:01:45.433490 SecurityChannelState: 1
2023-07-15 03:02:00.505355 SecurityChannelState: 1
2023-07-15 03:02:15.566885 SecurityChannelState: 1
2023-07-15 03:02:30.629048 SecurityChannelState: 1
2023-07-15 03:02:45.695020 SecurityChannelState: 1
2023-07-15 03:03:00.754338 SecurityChannelState: 1
2023-07-15 03:03:15.822539 SecurityChannelState: 1
2023-07-15 03:03:30.898379 SecurityChannelState: 1
2023-07-15 03:03:45.966527 SecurityChannelState: 1
2023-07-15 03:04:01.034222 SecurityChannelState: 1
2023-07-15 03:04:16.105553 SecurityChannelState: 1
2023-07-15 03:04:31.174063 SecurityChannelState: 1
2023-07-15 03:04:46.246771 SecurityChannelState: 1
2023-07-15 03:05:01.316823 SecurityChannelState: 1
2023-07-15 03:05:16.382799 SecurityChannelState: 1
2023-07-15 03:05:31.453774 SecurityChannelState: 1
2023-07-15 03:05:46.523571 SecurityChannelState: 1
2023-07-15 03:06:01.591642 SecurityChannelState: 1
2023-07-15 03:06:16.658815 SecurityChannelState: 1
2023-07-15 03:06:31.718366 SecurityChannelState: 1
2023-07-15 03:06:46.786833 SecurityChannelState: 1
2023-07-15 03:07:01.854909 SecurityChannelState: 1
2023-07-15 03:07:16.926730 SecurityChannelState: 1
2023-07-15 03:07:31.994019 SecurityChannelState: 1
2023-07-15 03:07:47.059379 SecurityChannelState: 1
2023-07-15 03:08:02.126303 SecurityChannelState: 1
2023-07-15 03:08:17.193974 SecurityChannelState: 1
2023-07-15 03:08:32.266821 SecurityChannelState: 1
2023-07-15 03:08:47.338664 SecurityChannelState: 1
2023-07-15 03:09:02.400459 SecurityChannelState: 1
2023-07-15 03:09:17.466330 SecurityChannelState: 1
2023-07-15 03:09:32.538397 SecurityChannelState: 1
2023-07-15 03:09:47.595527 SecurityChannelState: 1
2023-07-15 03:10:02.661404 SecurityChannelState: 1
2023-07-15 03:10:17.732145 SecurityChannelState: 1
2023-07-15 03:10:32.801338 SecurityChannelState: 1
2023-07-15 03:10:47.861573 SecurityChannelState: 1
2023-07-15 03:11:02.925093 SecurityChannelState: 1
2023-07-15 03:11:17.987217 SecurityChannelState: 1
2023-07-15 03:11:33.057211 SecurityChannelState: 1
2023-07-15 03:11:48.121167 SecurityChannelState: 1
2023-07-15 03:12:03.191432 SecurityChannelState: 1
2023-07-15 03:12:18.262601 SecurityChannelState: 1
2023-07-15 03:12:33.331720 SecurityChannelState: 1
2023-07-15 03:12:48.405412 SecurityChannelState: 1
2023-07-15 03:13:03.432130 SecurityChannelState: 1
2023-07-15 03:13:18.498662 SecurityChannelState: 1
2023-07-15 03:13:33.558357 SecurityChannelState: 1
2023-07-15 03:13:48.626646 SecurityChannelState: 1
2023-07-15 03:14:03.695685 SecurityChannelState: 1
2023-07-15 03:14:18.763067 SecurityChannelState: 1
2023-07-15 03:14:33.782267 SecurityChannelState: 1
2023-07-15 03:14:48.851461 SecurityChannelState: 1
2023-07-15 03:15:03.923104 SecurityChannelState: 1
2023-07-15 03:15:18.985388 SecurityChannelState: 1
2023-07-15 03:15:34.055071 SecurityChannelState: 1
2023-07-15 03:15:49.122965 SecurityChannelState: 1
2023-07-15 03:16:04.186512 SecurityChannelState: 1
2023-07-15 03:16:19.246164 SecurityChannelState: 1
2023-07-15 03:16:34.310552 SecurityChannelState: 1
2023-07-15 03:16:49.377907 SecurityChannelState: 1
2023-07-15 03:17:04.446553 SecurityChannelState: 1
2023-07-15 03:17:19.479010 SecurityChannelState: 1
2023-07-15 03:17:34.552473 SecurityChannelState: 1
2023-07-15 03:17:49.624447 SecurityChannelState: 1
2023-07-15 03:18:04.693978 SecurityChannelState: 1
2023-07-15 03:18:19.762888 SecurityChannelState: 1
2023-07-15 03:18:34.834789 SecurityChannelState: 1
2023-07-15 03:18:49.906793 SecurityChannelState: 1
2023-07-15 03:19:04.970455 SecurityChannelState: 1
2023-07-15 03:19:20.042401 SecurityChannelState: 1
2023-07-15 03:19:35.116534 SecurityChannelState: 1
2023-07-15 03:19:50.186308 SecurityChannelState: 1
2023-07-15 03:20:05.255401 SecurityChannelState: 1
2023-07-15 03:20:20.324205 SecurityChannelState: 1
2023-07-15 03:20:35.396554 SecurityChannelState: 1
2023-07-15 03:20:50.467324 SecurityChannelState: 1
2023-07-15 03:21:05.537116 SecurityChannelState: 1
2023-07-15 03:21:20.606574 SecurityChannelState: 1
2023-07-15 03:21:35.670475 SecurityChannelState: 1
2023-07-15 03:21:50.744368 SecurityChannelState: 1
2023-07-15 03:22:05.810229 SecurityChannelState: 1
2023-07-15 03:22:20.866698 SecurityChannelState: 1
2023-07-15 03:22:35.931242 SecurityChannelState: 1
2023-07-15 03:22:51.001529 SecurityChannelState: 1
2023-07-15 03:23:06.069498 SecurityChannelState: 1
2023-07-15 03:23:21.131831 SecurityChannelState: 1
2023-07-15 03:23:36.193345 SecurityChannelState: 1
2023-07-15 03:23:51.263646 SecurityChannelState: 1
